,Time,USD exchange rate,EUR exchange rate
639,10.0,5538.906150565195,5238.090171989172
640,11.0,5550.163625488186,5416.135801560542
641,12.0,5655.960938421198,5556.843509766943
642,13.0,5802.560381765043,5714.399454420755
643,14.0,6057.211938927168,5966.209291934857
644,15.0,5971.531209428975,5742.697903879176
645,1.0,4600.0,4500.0
646,2.0,4375.515987099165,4429.31141668966
647,3.0,4590.954719287056,4657.916803104747
648,4.0,4902.940703847158,4973.176219399543
649,5.0,4936.398092841276,4970.858295614102
650,6.0,5007.700345096778,5028.989101651229
651,7.0,4654.198095784215,4868.876437483591
652,8.0,4364.46473997373,4626.447203257623
653,9.0,4795.413687801144,4942.286953310582
654,10.0,4874.235449016308,5042.814766138844
655,11.0,5044.126073259904,5056.360518647026
656,12.0,5395.869006318712,5331.747070980826
657,13.0,5283.535704945286,5313.715958138013
658,14.0,5408.088070122086,5437.39041773041
659,15.0,5653.647333619621,5669.463174323097
660,1.0,4600.0,4500.0
661,2.0,4291.529475283638,4338.059552771385
662,3.0,4433.395033534896,4446.266980428577
663,4.0,4142.8269113845545,4212.826827989644
664,5.0,4461.614990233397,4462.605981530302
665,6.0,4190.120495576924,4227.6374366490645
666,7.0,4418.830379410012,4440.064907912754
667,8.0,4629.848634346881,4534.454151231256
668,9.0,4908.969475525754,4754.007540852438
669,10.0,4862.202162333156,4825.200773608518
670,11.0,4885.030332241086,4925.311048418329
671,12.0,5247.126023173667,5175.786133892791
672,13.0,5165.171697601379,5015.203821377439
673,14.0,4937.696100671254,4791.683866924536
674,15.0,4764.398877660583,4624.502169120925
675,1.0,4600.0,4500.0
676,2.0,4667.620323999079,4529.288721223248
677,3.0,4813.117076946886,4674.452454519847
678,4.0,4728.33069612608,4692.624328452341
679,5.0,4495.398909511776,4677.7012551287025
680,6.0,4441.257266741264,4653.663020803139
681,7.0,4573.005089160418,4668.844279889631
682,8.0,4742.692139593375,4886.082737686327
683,9.0,4710.5924336127055,4849.723920567512
684,10.0,4796.903840801798,4840.197098322546
685,11.0,4960.66180345717,4900.442339909186
686,12.0,5072.724246404625,4971.7426639529485
687,13.0,5418.395186199486,5289.662641241578
688,14.0,5523.276723433207,5399.434411858121
689,15.0,5240.613322076666,5266.470915182749
690,1.0,4600.0,4500.0
691,2.0,4505.551315721166,4382.962252170069
692,3.0,4655.2174886303865,4398.170376711141
693,4.0,4417.486040435158,4303.525699376616
694,5.0,4691.16279221298,4382.398525516481
695,6.0,4719.602423300461,4437.088688761237
696,7.0,4815.799004326544,4532.499162302953
697,8.0,5059.011690611926,4765.988958175291
698,9.0,5191.396712911175,4796.280197430193
699,10.0,5393.07049025985,4874.911530495519
700,11.0,5125.187195647562,4767.290444250115
701,12.0,4943.777070110788,4601.243736498563
702,13.0,4964.892592056085,4735.086601170157
703,14.0,5231.445587038356,4976.94341684066
704,15.0,5610.50346900531,5300.1633368945
705,1.0,4600.0,4500.0
706,2.0,4673.085045003952,4512.986948696454
707,3.0,4954.250389296072,4609.971248758513
708,4.0,4702.282239835173,4272.749659137251
709,5.0,4900.473291474304,4463.765272571612
710,6.0,4740.079895924699,4273.494787941812
711,7.0,4840.399925091042,4274.634039986085
712,8.0,4602.9782577688675,4057.040974879942
713,9.0,4449.1443399236505,3829.954843343366
714,10.0,4519.439563239969,3866.74311970379
715,11.0,4587.20351877061,3879.198030272422
716,12.0,4560.523697718643,3803.688878052922
717,13.0,4821.396940165729,3993.4981426712948
718,14.0,4879.371699255721,4127.132702006014
719,15.0,4826.264008454446,4126.955805187238
720,1.0,4600.0,4500.0
721,2.0,4559.148632045475,4483.097900143124
722,3.0,4874.2972836434,4808.538078938205
723,4.0,4855.714120171931,4888.183721955023
724,5.0,5062.005079067389,5076.251202170702
725,6.0,4792.742981217279,4947.527674895886
726,7.0,4704.764832863639,4965.643278773383
727,8.0,4487.7982735498035,4809.3529014500255
728,9.0,4715.072710648459,4995.241977578431
729,10.0,4700.309519596556,5027.311176644125
730,11.0,4726.348490032327,5081.41505317739
731,12.0,4672.087563875624,5174.843697280556
732,13.0,4635.03998950477,5060.091932713772
733,14.0,4785.013523754759,5214.205895724212
734,15.0,4941.790847848983,5363.919210765536
735,1.0,4600.0,4500.0
736,2.0,4787.925299494037,4765.841948594388
737,3.0,4579.077224066323,4536.624220797666
738,4.0,4458.967465901081,4395.137990558297
739,5.0,4742.092995469525,4540.803483790519
740,6.0,4868.509532548003,4573.435577580477
741,7.0,5101.503002386145,4787.146688546097
742,8.0,5076.382329432929,4808.748971515867
743,9.0,4912.865111859879,4628.326020839126
744,10.0,5017.056777025754,4683.981080244036
745,11.0,5238.321082776078,4863.744611337696
746,12.0,5419.116663789049,4958.4915284158105
747,13.0,5768.65074084289,5132.951213499705
748,14.0,5702.758490093233,5206.817025258393
749,15.0,5816.55860372864,5296.005484283844
750,1.0,4600.0,4500.0
751,2.0,4554.338171558075,4455.659399986483
752,3.0,4370.79634504957,4302.26888794931
753,4.0,4291.598482128071,4316.560327866488
754,5.0,4300.524560195336,4297.643517438093
755,6.0,4334.675679222882,4334.648174957583
756,7.0,4389.691043188442,4480.568258858209
757,8.0,4512.657097558864,4727.7644824378
758,9.0,4380.665859849342,4649.660100061881
759,10.0,4630.654810218532,4918.196768191082
760,11.0,4703.452839288817,4889.903408835144
761,12.0,4762.159209349288,5005.7621074453255
762,13.0,4851.94932919523,5194.56101834805
763,14.0,4704.677107926187,5132.692811020836
764,15.0,4637.9040001409085,5121.979913596493
765,1.0,4600.0,4500.0
766,2.0,4377.342214190413,4310.547727097411
767,3.0,4309.2109333387925,4238.945409644693
768,4.0,4232.899857722124,4180.048518943211
769,5.0,4550.296418575853,4369.595357411292
770,6.0,4288.029306067803,4268.548272834826
771,7.0,4152.600422221504,4225.660806386315
772,8.0,3795.0824147114727,3907.088092824173
773,9.0,4056.0542090908075,4153.32722180843
774,10.0,4342.483357799486,4434.898323282731
775,11.0,4178.689671062435,4332.990276823023
776,12.0,4283.369596002711,4486.525168831699
777,13.0,4164.823863275552,4455.0698450293485
778,14.0,4077.9486787368205,4314.435424634822
779,15.0,4223.823689351991,4499.382802500474
780,1.0,4600.0,4500.0
781,2.0,4414.610302649082,4230.995347193837
782,3.0,4650.788028364491,4362.66704302886
783,4.0,4728.448083789266,4452.831834283037
784,5.0,4972.037858664864,4671.812508912631
785,6.0,4936.349576061129,4678.002901722193
786,7.0,4958.589379876333,4733.695662767643
787,8.0,5163.203318187004,4791.999520799731
788,9.0,5277.9723874669735,4824.552764524768
789,10.0,5133.280189355901,4708.057304268634
790,11.0,5313.772205952473,4810.640243388687
791,12.0,5037.3888850576295,4539.767465536251
792,13.0,4939.88832972284,4422.442055351972
793,14.0,5259.959700980874,4668.103228743471
794,15.0,5098.239158887836,4527.623569912979
795,1.0,4600.0,4500.0
796,2.0,4710.528835852559,4653.4864416541495
797,3.0,4723.178725095006,4749.209885739367
798,4.0,4649.593360913387,4701.894421131057
799,5.0,4890.570016628145,4864.379469800314
800,6.0,4778.807359987133,4851.207803426373
801,7.0,4883.122688277754,4992.127251576759
802,8.0,4960.420076123939,5135.329661057005
803,9.0,4852.498232365235,5072.666252837092
804,10.0,5236.097819258923,5360.962299238277
805,11.0,5037.289229312301,5431.90042561943
806,12.0,5114.605536042072,5562.498736514675
807,13.0,5389.1245919566745,5872.015720483955
808,14.0,5578.189529142666,5896.854970062037
809,15.0,5638.5621623405905,5978.382643309758
810,1.0,4600.0,4500.0
811,2.0,4500.84327166381,4366.709694910103
812,3.0,4295.5978570237685,4239.113084392017
813,4.0,4564.767392474638,4546.1265795224945
814,5.0,4578.58312203862,4623.442972403596
815,6.0,4648.806759087697,4683.779425077108
816,7.0,4507.145087290036,4644.242579645272
817,8.0,4366.511617833944,4528.871731815024
818,9.0,4173.770062743855,4342.291371207312
819,10.0,4306.604555997973,4431.362828302866
820,11.0,4152.66209290852,4273.022511824187
821,12.0,4094.4113547754755,4227.225222969149
822,13.0,4618.954534785533,4787.372879393936
823,14.0,4955.264346368591,5004.651753600858
824,15.0,4973.873196657571,4923.7914297138805
825,1.0,4600.0,4500.0
826,2.0,4990.43012217206,4835.779359979051
827,3.0,4987.394258267193,4775.707913812688
828,4.0,5231.363695666436,4941.729316383568
829,5.0,5421.493729665081,5158.710798325233
830,6.0,5385.138690343334,5066.007373304831
831,7.0,5307.298060564081,5020.056146958156
832,8.0,5374.182151347559,5033.978903657108
833,9.0,5520.412121213973,5165.700263415176
834,10.0,5570.311946893338,5161.588727371612
835,11.0,5314.229980828457,4819.301143696046
836,12.0,5191.026147460551,4928.669899476435
837,13.0,5452.6603838639985,5248.839883335829
838,14.0,5238.223785959526,5114.272294292007
839,15.0,5302.567106938103,5273.625043183986
840,1.0,4600.0,4500.0
841,2.0,4373.3296951546545,4381.348038357145
842,3.0,4428.792623445829,4540.291135339996
843,4.0,4438.999309306558,4687.9952493445835
844,5.0,4350.245158654971,4613.956262470494
845,6.0,4293.026100894029,4674.482439633676
846,7.0,4585.8938420544755,4939.436076502831
847,8.0,4481.110088579,4826.267081560253
848,9.0,4633.910593466355,4951.527360070856
849,10.0,4833.179667472523,5099.948800014981
850,11.0,4967.382927684244,5190.89063805987
851,12.0,4924.543056273514,5141.250190817483
852,13.0,5070.896791776136,5220.893705654475
853,14.0,4953.499508936086,5147.073870230261
854,15.0,5111.282181595991,5315.659219002695
855,1.0,4600.0,4500.0
856,2.0,4924.253500192054,4784.563966910609
857,3.0,4914.54483407264,4858.846237882574
858,4.0,4787.550726784154,4826.758523466335
859,5.0,4456.170433779912,4561.856391536501
860,6.0,4399.529071008685,4472.652126003806
861,7.0,4256.0878657419935,4430.397578970053
862,8.0,4293.72776575183,4376.076403481706
863,9.0,4259.3475700310455,4450.791028465558
864,10.0,4115.4982764876995,4373.795658371775
865,11.0,4147.775904142317,4437.408149342911
866,12.0,3856.2290000275,4190.449436039808
867,13.0,3792.381112341201,4117.136301471884
868,14.0,3612.75189203706,4053.3901090091877
869,15.0,3899.1828835721103,4263.154711639802
870,1.0,4600.0,4500.0
871,2.0,4838.042419552838,4783.044952619072
872,3.0,4800.874278373057,4675.803945956051
873,4.0,4748.821696871488,4698.442104654098
874,5.0,4932.0012507336805,4928.21599147018
875,6.0,4769.605896096871,4938.61599794769
876,7.0,5145.3844243286685,5099.766929469185
877,8.0,4834.617955691546,4914.739295974836
878,9.0,4946.591323103659,5026.7305926230965
879,10.0,4660.082029461187,4740.509948938393
880,11.0,4597.558097233435,4678.946273362177
881,12.0,4643.977735284757,4706.590827704218
882,13.0,4663.42006918032,4705.293137389734
883,14.0,4942.577281496203,4908.3317782889335
884,15.0,4639.346935052785,4857.8065676489405
885,1.0,4600.0,4500.0
886,2.0,4812.630579305258,4670.537317616545
887,3.0,5263.89908013735,5043.545020076942
888,4.0,5356.905300369526,5082.581361753688
889,5.0,5299.976842829806,5074.035093986625
890,6.0,5457.631985961255,5165.153172376793
891,7.0,5631.472595290307,5241.820794419508
892,8.0,5708.812575278435,5367.898426847973
893,9.0,5855.637246834884,5442.679993600561
894,10.0,5962.494852163497,5521.780249545723
895,11.0,6274.311822796267,5773.623884696834
896,12.0,6676.282028216723,5931.314505311456
897,13.0,6445.727223178526,5757.1150524109
898,14.0,6627.665360324511,5882.042448439157
899,15.0,6877.647785875551,6143.61499886072
900,1.0,4600.0,4500.0
901,2.0,4772.082136916554,4749.570882022284
902,3.0,4991.999794147075,4982.43772910909
903,4.0,5001.103116853746,4939.660747023059
904,5.0,4797.686823959465,4717.364376890975
905,6.0,4915.944385618964,4941.475870080469
906,7.0,4733.062945431014,4757.474609305546
907,8.0,4901.879454448996,4897.310405410633
908,9.0,5055.245204697401,5016.963588644009
909,10.0,5206.980686209931,5222.593624243055
910,11.0,5394.229571140363,5212.203400816661
911,12.0,5228.316242880502,5004.580607125574
912,13.0,5074.188961858243,4946.513980977031
913,14.0,5297.50441281789,4979.583434351896
914,15.0,5450.379169165034,5141.295081369504
915,1.0,4600.0,4500.0
916,2.0,4420.6366044589195,4445.734407150239
917,3.0,4584.319404051953,4466.146638700352
918,4.0,4712.5650443133645,4550.957970041726
919,5.0,4759.645823910068,4603.9665321091925
920,6.0,4877.786583005078,4583.508511338363
921,7.0,4843.70130325029,4632.55861628708
922,8.0,4875.761274923685,4667.222660584877
923,9.0,4888.945033249252,4746.0480675474555
924,10.0,4750.604116731156,4517.812732082622
925,11.0,5008.654115492222,4593.708667942353
926,12.0,5066.373714779382,4599.988583524261
927,13.0,5025.721264333493,4581.252514157098
928,14.0,5231.8746876803125,4787.848728646431
929,15.0,4800.778635126829,4468.7734567647385
930,1.0,4600.0,4500.0
931,2.0,4775.162571508025,4646.220424536699
932,3.0,4944.283188609362,4699.72375680315
933,4.0,5432.200899546625,5005.403890574152
934,5.0,5274.134581405765,4913.680294979036
935,6.0,5402.532975333348,5041.310880594088
936,7.0,5117.6198696244555,4711.590059870065
937,8.0,4591.946445644504,4376.984491923641
938,9.0,4714.560185143635,4456.1442775287
939,10.0,4640.780529137357,4433.337440987984
940,11.0,4662.7187865148335,4487.830073590376
941,12.0,4590.416166322542,4561.840944325221
942,13.0,4762.117297613524,4750.110773324393
943,14.0,4705.544312866741,4642.92620318071
944,15.0,4877.658933616603,4747.595480579454
945,1.0,4600.0,4500.0
946,2.0,4548.326624514966,4351.898126290573
947,3.0,4236.562539832135,4014.5593678914765
948,4.0,4395.911488767822,4165.426441503352
949,5.0,4506.112917011198,4209.973787002897
950,6.0,4545.256947642464,4235.269943075831
951,7.0,5205.803020794337,4754.687134828879
952,8.0,5107.764310665809,4714.634649298876
953,9.0,5284.0965025831265,4935.838976380038
954,10.0,5441.292895887578,5068.091118989778
955,11.0,5539.779744906592,5039.769151704152
956,12.0,5955.133445657802,5400.59672923835
957,13.0,5879.633280140695,5240.056555403164
958,14.0,6015.913457516103,5380.852084151747
959,15.0,6182.11039200346,5571.059963788178
960,1.0,4600.0,4500.0
961,2.0,4636.778455172749,4397.741521350736
962,3.0,4427.849171553693,4251.502846565496
963,4.0,4230.18010958671,4131.364828980292
964,5.0,4166.7819143417755,4064.5269435365026
965,6.0,4074.6480675969387,3979.4332567624397
966,7.0,3986.0069052374533,3891.773471854243
967,8.0,3689.2591994992526,3650.017875772045
968,9.0,3778.5675535562127,3789.3599200172403
969,10.0,3993.4537633231116,4066.669149701122
970,11.0,4355.122747590802,4336.878960195068
971,12.0,4162.030239021359,4249.998736976971
972,13.0,4363.843094786591,4477.614594902095
973,14.0,4509.650216027935,4521.731297734047
974,15.0,4488.43873118047,4468.10363967887
975,1.0,4600.0,4500.0
976,2.0,4516.932516234645,4387.700324316938
977,3.0,4727.2680032597045,4527.609976167655
978,4.0,4878.0799154376355,4701.108654764632
979,5.0,4734.05859495953,4518.36032355325
980,6.0,4725.972912338862,4528.284264426642
981,7.0,4692.2672223690115,4527.715644211578
982,8.0,4836.6992349296,4666.734029894064
983,9.0,4757.980264484217,4581.615310961804
984,10.0,5048.157526589381,4822.016398609013
985,11.0,4994.362831652044,4905.313076134376
986,12.0,4945.203782140547,4853.94740097126
987,13.0,5086.245587612657,4943.682156539969
988,14.0,5166.582710733512,4927.187285131467
989,15.0,4998.703743064424,4833.308320875007
990,1.0,4600.0,4500.0
991,2.0,4306.117956294373,4096.38000750431
992,3.0,4113.382937958483,3947.440136285319
993,4.0,4173.433648704541,3984.5555647021843
994,5.0,4245.824910330102,3939.680933233972
995,6.0,4171.382608428463,3954.0526198358366
996,7.0,4265.290831492877,4015.2758945855653
997,8.0,3913.1786006415555,3834.7774566416438
998,9.0,4159.062479017148,4079.171953373677
999,10.0,4203.763637520666,4215.711813935842
1000,11.0,4404.252496224101,4352.037696047525
1001,12.0,4630.575944864163,4503.7444474208405
1002,13.0,4665.383733927317,4499.086044800277
1003,14.0,4852.44394544119,4787.404150393993
1004,15.0,4653.389835093881,4607.98872691603
1005,1.0,4600.0,4500.0
1006,2.0,4561.994094459837,4555.581951377048
1007,3.0,4620.827100872244,4678.6036026974025
1008,4.0,4787.01969921716,4939.091552079824
1009,5.0,4845.69528693181,4925.70294609634
1010,6.0,5061.149966387656,5183.656888585769
1011,7.0,4646.063393776249,4922.446122371998
1012,8.0,4646.146572201423,4902.065077713073
1013,9.0,4610.147443972883,4867.728221539261
1014,10.0,4548.686137192918,4958.140061038321
1015,11.0,4464.010361182613,4832.884196534119
1016,12.0,4327.061825597264,4751.6909888187465
1017,13.0,4549.194372078191,4987.508193712272
1018,14.0,4365.692134095541,4703.096772441867
1019,15.0,4342.320130566599,4744.921982015456
1020,1.0,4600.0,4500.0
1021,2.0,4753.28335495474,4774.322135358545
1022,3.0,4883.871437790778,4887.376232338895
1023,4.0,4724.614007326458,4848.553666744226
1024,5.0,4960.393171806044,4907.839389456664
1025,6.0,4979.85339714775,4835.329620056965
1026,7.0,4964.84671215685,4797.406893116415
1027,8.0,5042.304574292006,4808.261033233177
1028,9.0,4702.0559977806715,4546.374054611773
1029,10.0,4578.348105840459,4473.275750424342
1030,11.0,4527.6166549807895,4524.623269975269
1031,12.0,4595.871172596391,4566.208894881755
1032,13.0,4599.61368745306,4570.471670672126
1033,14.0,4786.762193041044,4735.743375705671
1034,15.0,4894.435243800117,4794.137645055432
1035,1.0,4600.0,4500.0
1036,2.0,4546.201032047002,4449.158024938298
1037,3.0,4561.672013253529,4467.37382565319
1038,4.0,4499.051842458047,4357.033606709498
1039,5.0,4585.289259935488,4334.892243957953
1040,6.0,4863.619013246069,4588.064103310065
1041,7.0,4959.888384240699,4603.491658317434
1042,8.0,4885.531072970263,4485.046567745367
1043,9.0,4792.888499465635,4449.5272768746345
1044,10.0,4960.643879612334,4521.749372804672
1045,11.0,5164.640947234902,4742.004894007662
1046,12.0,4964.32808415491,4642.688764155669
1047,13.0,4900.82195493455,4606.411937050958
1048,14.0,5390.694257675957,4916.355546855032
